"3","Communicative English Ⅰ T(2)","https://kadai-moodle.kagawa-u.ac.jp/course/view.php?id=5184","1"
"3","Comm. Eng. Ⅰ T(3) 2022年前期","https://kadai-moodle.kagawa-u.ac.jp/course/view.php?id=5185","1"
"3","【2022・前】Communicative English Ⅰ T(6)","https://kadai-moodle.kagawa-u.ac.jp/course/view.php?id=5188","1"
"3","Communicative English Ⅰ T(8)","https://kadai-moodle.kagawa-u.ac.jp/course/view.php?id=5190","1"
"3","Communicative English I T(9)","https://kadai-moodle.kagawa-u.ac.jp/course/view.php?id=5191","1"
"3","Communicative English Ⅰ T(11)","https://kadai-moodle.kagawa-u.ac.jp/course/view.php?id=5193","1"
"3","Communicative English Ⅰ A(1)","https://kadai-moodle.kagawa-u.ac.jp/course/view.php?id=5194","1"
"3","Communicative English Ⅰ A(2)","https://kadai-moodle.kagawa-u.ac.jp/course/view.php?id=5195","1"
"3","Communicative English Ⅰ A(3)","https://kadai-moodle.kagawa-u.ac.jp/course/view.php?id=5196","1"
"3","Communicative English Ⅰ A(6)","https://kadai-moodle.kagawa-u.ac.jp/course/view.php?id=5199","1"
"3","Communicative English I M(1)","https://kadai-moodle.kagawa-u.ac.jp/course/view.php?id=5201","1"
"3","Communicative English Ⅰ M(2)","https://kadai-moodle.kagawa-u.ac.jp/course/view.php?id=5202","1"
"3","Communicative English Ⅰ M(4)","https://kadai-moodle.kagawa-u.ac.jp/course/view.php?id=5204","1"
"3","Communicative English I NP(1)","https://kadai-moodle.kagawa-u.ac.jp/course/view.php?id=5205","1"
"3","Communicative English Ⅰ NP(3)","https://kadai-moodle.kagawa-u.ac.jp/course/view.php?id=5207","1"
"3","Communicative English Ⅰ T(12)","https://kadai-moodle.kagawa-u.ac.jp/course/view.php?id=5208","1"
"3","Communicative English Ⅰ T(13) ＊","https://kadai-moodle.kagawa-u.ac.jp/course/view.php?id=5209","1"
"3","Communicative English Ⅰ NP(4)","https://kadai-moodle.kagawa-u.ac.jp/course/view.php?id=5210","1"
"3","Communicative English Ⅱ L(1)","https://kadai-moodle.kagawa-u.ac.jp/course/view.php?id=7928","1"
"3","Communicative English II L(2)","https://kadai-moodle.kagawa-u.ac.jp/course/view.php?id=7929","1"
"3","Communicative English Ⅱ L(3)","https://kadai-moodle.kagawa-u.ac.jp/course/view.php?id=7930","1"
"3","Communicative English Ⅱ L(4)","https://kadai-moodle.kagawa-u.ac.jp/course/view.php?id=7931","1"
"3","Communicative English Ⅱ L(5)","https://kadai-moodle.kagawa-u.ac.jp/course/view.php?id=7932","1"
"3","Communicative English Ⅱ L(7)","https://kadai-moodle.kagawa-u.ac.jp/course/view.php?id=7934","1"
"3","Communicative English Ⅱ L(8)","https://kadai-moodle.kagawa-u.ac.jp/course/view.php?id=7935","1"
"3","Communicative English Ⅱ JE(1)","https://kadai-moodle.kagawa-u.ac.jp/course/view.php?id=7936","1"
